"PageFile","ControlType","DisplayText","AutomationId","HandlerOrCommand","HandlerStatus","Validation","LoadingState","ErrorState","SuccessState","DisabledState","DoubleTapProtection","RuntimeTested"
"GalleryEngine\Admin\StoreCategoriesEditorPage.xaml","Button","ط§ط®طھظٹط§ط± ط£ظٹظ‚ظˆظ†ط©","","OnPickIconClicked","Found in code-behind","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"GalleryEngine\Admin\StoreCategoriesEditorPage.xaml","Entry","طµظˆط±ط© ط§ظ„ط؛ظ„ط§ظپ","","","No handler/command attribute","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"GalleryEngine\Admin\StoreCategoriesEditorPage.xaml","Button","ط§ط®طھظٹط§ط± ط؛ظ„ط§ظپ","","OnPickBannerClicked","Found in code-behind","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"GalleryEngine\Admin\StoreCategoriesEditorPage.xaml","Picker","ظ„ظˆظ† ط§ظ„طھظ…ظٹظٹط²","","","No handler/command attribute","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"GalleryEngine\Admin\StoreCategoriesEditorPage.xaml","Picker","Asset Type / Category","","","No handler/command attribute","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"GalleryEngine\Admin\StoreCategoriesEditorPage.xaml","Picker","Collection","","","No handler/command attribute","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"GalleryEngine\Admin\StoreCategoriesEditorPage.xaml","Picker","Season (ط§ط®طھظٹط§ط±ظٹ)","","","No handler/command attribute","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"GalleryEngine\Admin\StoreCategoriesEditorPage.xaml","Entry","طھط±طھظٹط¨ ط§ظ„ط¹ط±ط¶","","","No handler/command attribute","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"GalleryEngine\Admin\StoreCategoriesEditorPage.xaml","Switch","","","","No handler/command attribute","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"GalleryEngine\Admin\StoreCategoriesEditorPage.xaml","Switch","","","","No handler/command attribute","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"GalleryEngine\Admin\StoreCategoriesEditorPage.xaml","Picker","ط§ظ„ط­ط§ظ„ط©","","","No handler/command attribute","Static pending","Static pending","Static pending","Static pending","Explicit","Navigation guarded where routed; action-specific pending","No"
"GalleryEngine\Admin\StoreCategoriesEditorPage.xaml","Button","ط­ظپط¸ ظƒظ…ط³ظˆط¯ط©","","OnSaveDraftClicked","Found in code-behind","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"GalleryEngine\Admin\StoreCategoriesEditorPage.xaml","Button","ظ†ط´ط±","","OnPublishClicked","Found in code-behind","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"GalleryEngine\Admin\StoreCategoriesEditorPage.xaml","Button","ط¥ظ„ط؛ط§ط،","","OnCancelClicked","Found in code-behind","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"GalleryEngine\Admin\StoreCategoriesEditorPage.xaml","Button","ط§ظ„ظ…ط³ظˆط¯ط§طھ","","OnDraftsClicked","Found in code-behind","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"GalleryEngine\Admin\StoreCategoriesEditorPage.xaml","Button","ط§ظ„طھطµظ†ظٹظپط§طھ ط§ظ„ظ…ظ†ط´ظˆط±ط©","","OnPublishedClicked","Found in code-behind","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"GalleryEngine\Admin\StoreCategoriesEditorPage.xaml","Button","ط¥ط؛ظ„ط§ظ‚","","OnCloseSheetClicked","Found in code-behind","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"GalleryEngine\Pages\GalleryPage.xaml","Button","‹","","OnBackClicked","Found in code-behind","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"GalleryEngine\Pages\GalleryPage.xaml","Button","عرض المزيد","","OnShowMoreClicked","Found in code-behind","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\CertificatePage.xaml","TapGestureRecognizer","","","OnBackClicked","Found in code-behind","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\CertificatePage.xaml","TapGestureRecognizer","","","OnExportPdfClicked","Found in code-behind","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\CreateTeamPage.xaml","Button","â€¹","","OnBackClicked","Found in code-behind","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\CreateTeamPage.xaml","Button","?","","OnHelpClicked","Found in code-behind","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\CreateTeamPage.xaml","Entry","ط£ط¯ط®ظ„ ط§ط³ظ… ط§ظ„ظپط±ظٹظ‚","","","No handler/command attribute","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\CreateTeamPage.xaml","TapGestureRecognizer","","","OnTeamClicked","Found in code-behind","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\CreateTeamPage.xaml","TapGestureRecognizer","","","OnSingleClicked","Found in code-behind","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\CreateTeamPage.xaml","Entry","ط£ط¯ط®ظ„ ط§ط³ظ… ط§ظ„ظ„ط§ط¹ط¨ ط§ظ„ط£ظˆظ„","","","No handler/command attribute","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\CreateTeamPage.xaml","Entry","ط£ط¯ط®ظ„ ط§ط³ظ… ط§ظ„ظ„ط§ط¹ط¨ ط§ظ„ط«ط§ظ†ظٹ","","","No handler/command attribute","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\CreateTeamPage.xaml","TapGestureRecognizer","","","OnClearFieldsClicked","Found in code-behind","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\CreateTeamPage.xaml","Entry","ط¨ط­ط«","","OnPlayerSearchTextChanged","Found in code-behind","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\CreateTeamPage.xaml","CollectionView","","","","No handler/command attribute","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\CreateTeamPage.xaml","CollectionView","","","","No handler/command attribute","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\CreateTeamPage.xaml","CollectionView","","","","No handler/command attribute","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\CreateTeamPage.xaml","TapGestureRecognizer","","","OnPlayerCardTapped","Found in code-behind","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\CreateTeamPage.xaml","Entry","ط¨ط­ط«","","OnInlineTeamSearchTextChanged","Found in code-behind","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\CreateTeamPage.xaml","CollectionView","","","","No handler/command attribute","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\CreateTeamPage.xaml","CollectionView","","","","No handler/command attribute","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\CreateTeamPage.xaml","CollectionView","","","","No handler/command attribute","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\CreateTeamPage.xaml","TapGestureRecognizer","","","OnTeamCardTapped","Found in code-behind","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\CreateTeamPage.xaml","CollectionView","","","OnEmblemSelectionChanged","Found in code-behind","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\CreateTeamPage.xaml","CollectionView","","","","No handler/command attribute","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\CreateTeamPage.xaml","CollectionView","","","","No handler/command attribute","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\CreateTeamPage.xaml","CollectionView","","","OnColorSelectionChanged","Found in code-behind","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\CreateTeamPage.xaml","CollectionView","","","","No handler/command attribute","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\CreateTeamPage.xaml","CollectionView","","","","No handler/command attribute","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\CreateTeamPage.xaml","Button","ط§ظ„ط¥ط·ط§ط±ط§طھ","","OnFramesTabClicked","Check partial file","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\CreateTeamPage.xaml","Button","طھط£ط«ظٹط±ط§طھ ط§ظ„ط®ط·ظˆط·","","OnTypographyTabClicked","Check partial file","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\CreateTeamPage.xaml","Button","ط§ظ„ط®ظ„ظپظٹط§طھ","","OnBackgroundsTabClicked","Check partial file","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\CreateTeamPage.xaml","Button","ط§ظ„طھط£ط«ظٹط±ط§طھ ط§ظ„ط¨طµط±ظٹط©","","OnEffectsTabClicked","Check partial file","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\CreateTeamPage.xaml","CollectionView","","","OnOwnedFrameSelectionChanged","Check partial file","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\CreateTeamPage.xaml","CollectionView","","","","No handler/command attribute","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\CreateTeamPage.xaml","CollectionView","","","","No handler/command attribute","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\CreateTeamPage.xaml","CollectionView","","","OnOwnedTypographySelectionChanged","Check partial file","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\CreateTeamPage.xaml","CollectionView","","","","No handler/command attribute","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\CreateTeamPage.xaml","CollectionView","","","","No handler/command attribute","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\CreateTeamPage.xaml","Picker","ط®ظ„ظپظٹط© ط§ظ„ط´ط¹ط§ط±","","","No handler/command attribute","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\CreateTeamPage.xaml","CollectionView","","","OnEmblemBackgroundCarouselSelectionChanged","Found in code-behind","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\CreateTeamPage.xaml","CollectionView","","","","No handler/command attribute","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\CreateTeamPage.xaml","CollectionView","","","","No handler/command attribute","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\CreateTeamPage.xaml","CollectionView","","","OnTeamEffectSelectionChanged","Found in code-behind","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\CreateTeamPage.xaml","CollectionView","","","","No handler/command attribute","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\CreateTeamPage.xaml","CollectionView","","","","No handler/command attribute","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\CreateTeamPage.xaml","TapGestureRecognizer","","","OnSaveClicked","Found in code-behind","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\CreateTeamPage.xaml","TapGestureRecognizer","","","OnDeleteCurrentTeamClicked","Found in code-behind","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\CreateTeamPage.xaml","TapGestureRecognizer","","","OnDeleteAllTeamsClicked","Found in code-behind","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\CreateTeamPage.xaml","TapGestureRecognizer","","","OnFooterHomeTapped","Found in code-behind","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\CreateTeamPage.xaml","TapGestureRecognizer","","","OnFooterCreateTapped","Found in code-behind","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\CreateTeamPage.xaml","TapGestureRecognizer","","","OnFooterPlayTapped","Found in code-behind","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\CreateTeamPage.xaml","TapGestureRecognizer","","","OnFooterStoreTapped","Found in code-behind","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\CreateTeamPage.xaml","TapGestureRecognizer","","","OnDialogCancelTapped","Found in code-behind","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\CreateTeamPage.xaml","TapGestureRecognizer","","","OnDialogOkTapped","Found in code-behind","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\DeveloperLoginPage.xaml","Entry","Username","","","No handler/command attribute","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\DeveloperLoginPage.xaml","Entry","Password","","","No handler/command attribute","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\DeveloperLoginPage.xaml","Entry","Confirm Password","","","No handler/command attribute","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\DeveloperLoginPage.xaml","Entry","Recovery Code","","","No handler/command attribute","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\DeveloperLoginPage.xaml","Button","ط¯ط®ظˆظ„","","OnPrimaryActionClicked","Found in code-behind","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\DeveloperLoginPage.xaml","Button","ظ†ط³ظٹطھ ظƒظ„ظ…ط© ط§ظ„ظ…ط±ظˆط±","","OnRecoveryModeClicked","Found in code-behind","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\DeveloperLoginPage.xaml","Button","ط§ظ„ط¹ظˆط¯ط© ظ„طھط³ط¬ظٹظ„ ط§ظ„ط¯ط®ظˆظ„","","OnBackToLoginClicked","Found in code-behind","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\DeveloperLoginPage.xaml","Button","طھظˆظ„ظٹط¯ 5 ط£ظƒظˆط§ط¯ ط§ط³طھط±ط¯ط§ط¯ ط¬ط¯ظٹط¯ط©","","OnGenerateRecoveryCodesClicked","Found in code-behind","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\DeveloperLoginPage.xaml","Button","ظپطھط­ ط£ط¯ظˆط§طھ ط§ظ„ظ…ط·ظˆط±","","OnContinueToAdminClicked","Found in code-behind","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\DeveloperLoginPage.xaml","Button","ظ…ط´ط§ط±ظƒط© ط£ظƒظˆط§ط¯ ط§ظ„ط§ط³طھط±ط¯ط§ط¯ ظƒظ…ظ„ظپ TXT","","OnShareRecoveryCodesFileClicked","Found in code-behind","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\DeveloperLoginPage.xaml","Entry","ظƒظ„ظ…ط© ظ…ط±ظˆط± ط§ظ„ط®ط²ظ†ط©","","","No handler/command attribute","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\DeveloperLoginPage.xaml","Button","ط§ط³طھظٹط±ط§ط¯ ط§ظ„ط®ط²ظ†ط©","","OnImportVaultClicked","Found in code-behind","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\DeveloperLoginPage.xaml","Button","ط±ط¬ظˆط¹","","OnBackClicked","Found in code-behind","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\GamePage.xaml","TapGestureRecognizer","","","OnBackClicked","Found in code-behind","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\GamePage.xaml","Button","âک°","","OnMenuClicked","Found in code-behind","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\GamePage.xaml","Button","1","","OnKeypadClicked","Found in code-behind","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\GamePage.xaml","Button","2","","OnKeypadClicked","Found in code-behind","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\GamePage.xaml","Button","3","","OnKeypadClicked","Found in code-behind","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\GamePage.xaml","Button","4","","OnKeypadClicked","Found in code-behind","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\GamePage.xaml","Button","5","","OnKeypadClicked","Found in code-behind","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\GamePage.xaml","Button","6","","OnKeypadClicked","Found in code-behind","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\GamePage.xaml","Button","7","","OnKeypadClicked","Found in code-behind","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\GamePage.xaml","Button","8","","OnKeypadClicked","Found in code-behind","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\GamePage.xaml","Button","9","","OnKeypadClicked","Found in code-behind","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\GamePage.xaml","Button","âœ–","","OnClearKeypadClicked","Found in code-behind","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\GamePage.xaml","Button","0","","OnKeypadClicked","Found in code-behind","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\GamePage.xaml","Button","ظ…ط³ط­","","OnDeleteDigitClicked","Found in code-behind","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\GamePage.xaml","Button","âŒƒ","","OnToggleRoundsClicked","Found in code-behind","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\GamePage.xaml","Button","âŒ„","","OnToggleRoundsClicked","Found in code-behind","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\GamePage.xaml","Button","ط¥ط¸ظ‡ط§ط± ط§ظ„ظ…ط²ظٹط¯ âŒ„","","OnToggleRoundsClicked","Found in code-behind","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\GamePage.xaml","TapGestureRecognizer","","","CloseMenuClicked","Found in code-behind","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\GamePage.xaml","Button","â†© طھط±ط§ط¬ط¹ ط¢ط®ط± ط¬ظˆظ„ط©","","OnUndoClicked","Found in code-behind","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\GamePage.xaml","Button","ظ…ط¨ط§ط±ط§ط© ط¬ط¯ظٹط¯ط©","","OnResetClicked","Found in code-behind","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\GamePage.xaml","Button","ط¥ظ†ظ‡ط§ط، ط§ظ„ظ…ط¨ط§ط±ط§ط©","","OnFinishClicked","Found in code-behind","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\GamePage.xaml","Button","ط§ظ„ط¹ظˆط¯ط©","","OnBackClicked","Found in code-behind","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\GamePage.xaml","Button","ط§ظ„ط®ط±ظˆط¬","","OnDialogSecondaryClicked","Found in code-behind","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\GamePage.xaml","Button","ط§ط³طھظ…ط±ط§ط± ط§ظ„ظ„ط¹ط¨","","OnDialogPrimaryClicked","Found in code-behind","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\HallOfFamePage.xaml","TapGestureRecognizer","","","OnBackTapped","Found in code-behind","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\HallOfFamePage.xaml","Button","ط¹ط±ط¶ ط§ظ„ظƒظ„","","OnShowAllTeamsClicked","Found in code-behind","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\HallOfFamePage.xaml","Button","ط¥ط­طµط§ط¦ظٹط§طھ ط§ظ„ظپط±ظ‚","","OnTeamStatisticsClicked","Found in code-behind","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\HallOfFamePage.xaml","Button","ط¹ط±ط¶ ط§ظ„ظƒظ„","","OnShowAllPlayersClicked","Found in code-behind","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\HallOfFamePage.xaml","Button","ط¥ط­طµط§ط¦ظٹط§طھ ط§ظ„ظ„ط§ط¹ط¨ظٹظ†","","OnPlayerStatisticsClicked","Found in code-behind","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\HistoryPage.xaml","TapGestureRecognizer","","","OnBackClicked","Found in code-behind","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\HistoryPage.xaml","Entry","ط§ط¨ط­ط« ط¹ظ† ظپط±ظٹظ‚ ط£ظˆ ظپط§ط¦ط²...","","OnSearchTextChanged","Found in code-behind","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\HistoryPage.xaml","TapGestureRecognizer","","","OnAllFilterTapped","Found in code-behind","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\HistoryPage.xaml","TapGestureRecognizer","","","OnFinishedFilterTapped","Found in code-behind","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\HistoryPage.xaml","TapGestureRecognizer","","","OnUnfinishedFilterTapped","Found in code-behind","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\HistoryPage.xaml","TapGestureRecognizer","","","OnMelesFilterTapped","Found in code-behind","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\HistoryPage.xaml","CollectionView","","","","No handler/command attribute","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\HistoryPage.xaml","CollectionView","","","","No handler/command attribute","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\HistoryPage.xaml","CollectionView","","","","No handler/command attribute","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\HistoryPage.xaml","Button","ط§ظ„طھظپط§طµظٹظ„","","OnDetailsClicked","Found in code-behind","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\HistoryPage.xaml","Button","ط§ط³طھط¦ظ†ط§ظپ","","OnResumeClicked","Found in code-behind","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\HistoryPage.xaml","Button","","","","No handler/command attribute","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\HistoryPage.xaml","Button","ط­ط°ظپ","","OnDeleteClicked","Found in code-behind","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\HistoryPage.xaml","Button","ط¹ط±ط¶ ط§ظ„ظ…ط²ظٹط¯","","OnLoadMoreClicked","Found in code-behind","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\HistoryPage.xaml","Button","ط­ط°ظپ ط¬ظ…ظٹط¹ ط§ظ„ظ…ط¨ط§ط±ظٹط§طھ","","OnDeleteAllClicked","Found in code-behind","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\HonorsAdminPage.xaml","TapGestureRecognizer","","","OnBackImageTapped","Found in code-behind","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\HonorsAdminPage.xaml","Button","طھط­ط¯ظٹط« ط§ظ„ظ‡ظˆظٹط©","","OnRefreshDeveloperIdentityClicked","Found in code-behind","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\HonorsAdminPage.xaml","Button","ظ†ط³ط® ط§ظ„ظ‡ظˆظٹط©","","OnCopyDeveloperIdentityClicked","Found in code-behind","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
"Pages\HonorsAdminPage.xaml","Button","ط¥ظ†ط´ط§ط، Developer Key","","OnCreateDeveloperKeyClicked","Found in code-behind","Static pending","Static pending","Static pending","Static pending","Not explicit","Navigation guarded where routed; action-specific pending","No"
